,item,user,rating,timestamp,date
51287666,B01E3GXNQ4,A2OSYWQZVHZLC9,5.0,1535932800,2018-09-03
37845505,1682616592,A35OOZB26BB1CO,5.0,1535932800,2018-09-03
37845504,1682616592,A260QYQVCR0HUX,5.0,1535932800,2018-09-03
51213836,1722645768,A356BR27VGF1G6,5.0,1535932800,2018-09-03
51246889,1605544922,A26VME63J8WL6W,5.0,1535932800,2018-09-03
37831063,045148939X,A1JKGTL51HHTU1,4.0,1535932800,2018-09-03
51200678,1684330548,A1UI7G0SFVRWRM,5.0,1535932800,2018-09-03
51200679,1684330548,A25BVFMGDVNOOC,5.0,1535932800,2018-09-03
51215410,1506703933,A1Z0ISUJPHYYHP,5.0,1535932800,2018-09-03
51215536,0692154159,A1Y0RPIDEFMSNM,4.0,1535932800,2018-09-03
51242534,1545640491,A36TIFL7HRUQAA,5.0,1535932800,2018-09-03
51254204,1732556105,A24E7EFJ4FUAOX,5.0,1535932800,2018-09-03
51215777,1717933882,A1P71CMAXR04UC,5.0,1535932800,2018-09-03
51285956,B01DU3YX0Q,A70FGGKQ1NNR9,4.0,1535932800,2018-09-03
37932539,1983306320,A2U8KWA7M4KTIH,4.0,1535932800,2018-09-03
51258177,1631594664,AM16DVIIE4PPB,3.0,1535932800,2018-09-03
37930553,1496428668,A29AWLY47FXRNE,5.0,1535932800,2018-09-03
51255500,1616897090,A1XZQAKSBJ84ND,5.0,1535932800,2018-09-03
37831715,1250110343,A1QHUIE8B4H47G,5.0,1535932800,2018-09-03
37932540,1983306320,A37WSZPGCKKPH7,5.0,1535932800,2018-09-03
37932541,1983306320,A10DJR1WC8UOZD,3.0,1535932800,2018-09-03
51253460,1986460428,A2JQ8H19F3JBH3,5.0,1535932800,2018-09-03
37948609,B01CIYURJE,A38P48YWJX2R3I,1.0,1535932800,2018-09-03
51227419,B018KLS9JE,A36C2IEUU99LDA,4.0,1535932800,2018-09-03
51253423,1509850864,A3IZMC4FOSVMMJ,5.0,1535932800,2018-09-03
51258333,0316433888,A1PEFTB2ER2Z7F,4.0,1535932800,2018-09-03
37933086,1250307570,A1QHWRLXX50HFE,5.0,1535932800,2018-09-03
51253975,B01AU3ZG64,ABY0BMBESMHEU,5.0,1535932800,2018-09-03
37935466,0440000785,A3BJB9DMDQ2G6W,4.0,1535932800,2018-09-03
37935465,0440000785,A2GQMB7VMPGC3P,4.0,1535932800,2018-09-03
51199516,B0175ZP5V6,A11QJCNRHZVWRB,5.0,1535932800,2018-09-03
51240718,1680450794,AAH625M91LW58,5.0,1535932800,2018-09-03
37935464,0440000785,A16HTITRIA1BJ0,3.0,1535932800,2018-09-03
51255197,1732306001,A1E09PR8WDATYA,5.0,1535932800,2018-09-03
51255196,1732306001,AKMI2B0VR7W0T,5.0,1535932800,2018-09-03
37935463,0440000785,AXS6LT71C4CZV,4.0,1535932800,2018-09-03
51273571,1250132746,A2EIOSITITMMO9,4.0,1535932800,2018-09-03
51199919,1641911891,A2HPKXEY6OQOI3,5.0,1535932800,2018-09-03
37944578,1720316910,A3N4VIXITLX3TH,5.0,1535932800,2018-09-03
51240717,1680450794,ALL859MDBQG64,5.0,1535932800,2018-09-03
37903431,1619021110,A1QWNMBO52UQBU,1.0,1535932800,2018-09-03
51214448,1478796995,A2YEZEQSINE00C,4.0,1535932800,2018-09-03
51255033,1328826341,A1YWGQTI76DQCP,3.0,1535932800,2018-09-03
51214444,1641384034,A2HRFJN30C10C7,5.0,1535932800,2018-09-03
51214295,1611882583,A24659R48G4QW2,5.0,1535932800,2018-09-03
51290883,B01ENNQ274,A1OIW0W7HC7END,4.0,1535932800,2018-09-03
37905549,1503953165,A3H3KDOGNQO90F,5.0,1535932800,2018-09-03
51197201,1640852115,A22LSOAS5H4Z7O,5.0,1535932800,2018-09-03
37831880,1717076289,A1FUUTMFNUPLS,5.0,1535932800,2018-09-03
51273586,0525576320,A1NJFWQ18O5YWQ,5.0,1535932800,2018-09-03
51195718,1501174479,A2DX7TM55457WH,3.0,1535932800,2018-09-03
37943507,1684330718,A2TZ6D5PAJFD9I,5.0,1535932800,2018-09-03
51290757,B01EMQQ1GO,AY64X5SHNLS46,5.0,1535932800,2018-09-03
51199813,B0176N73GC,A2X8GJG9R91R21,5.0,1535932800,2018-09-03
37903430,1619021110,A30XM6ELUAFUJ5,3.0,1535932800,2018-09-03
37943508,1684330718,A15GAALZN2GK9P,5.0,1535932800,2018-09-03
37943509,1684330718,A26VIC2DKHVQ0A,5.0,1535932800,2018-09-03
51213199,1944648984,AQOJ922K0D3FY,5.0,1535932800,2018-09-03
51200727,1983061816,A810ELLVFHRN0,5.0,1535932800,2018-09-03
51273574,1250137985,A3LZG1QQ1KMVX3,5.0,1535932800,2018-09-03
51301798,B01FWQAYA2,A3662SYWTZJ9HL,5.0,1535932800,2018-09-03
51213200,1944648984,A2DCQGPIEUF7Z3,5.0,1535932800,2018-09-03
51215787,1538747596,A34AFNV5247XSZ,5.0,1535932800,2018-09-03
51198745,1726068471,A1HH7VRMI9QSBI,5.0,1535932800,2018-09-03
51289833,B01EI2S3PO,A1EQ0HONHW1N9S,5.0,1535932800,2018-09-03
51227051,1788830105,A3FV0GFL3KR2O6,5.0,1535932800,2018-09-03
51254294,1719904758,A31B8CBFZDQXFG,4.0,1535932800,2018-09-03
37935462,0440000785,A6L6SE6HL0SAN,5.0,1535932800,2018-09-03
51310029,B01HBSYTHI,A2MNMW8D450XQP,5.0,1535932800,2018-09-03
51306102,B01GLVJ0GQ,A3QOQ06LGZ72BC,4.0,1535932800,2018-09-03
51255635,149753447X,A17O4NCBJ6T4NI,5.0,1535932800,2018-09-03
51249810,1534810927,A6WPQK4ASP7AX,1.0,1535932800,2018-09-03
51208180,1904788041,A23ST3SWXFKVMV,5.0,1535932800,2018-09-03
37829199,1503901300,A1ZOBE949FBOZ4,4.0,1535932800,2018-09-03
37829198,1503901300,A19PK1OWF54EIQ,4.0,1535932800,2018-09-03
37829197,1503901300,A2N8GY1LFDVXRA,1.0,1535932800,2018-09-03
37829196,1503901300,A1RXW1524097J,5.0,1535932800,2018-09-03
37829195,1503901300,AOOOH8KK2E6PB,5.0,1535932800,2018-09-03
51249555,1721203672,A2O7YRLV5HGSM5,1.0,1535932800,2018-09-03
51207994,171817408X,A1L4GBBOWD71X1,5.0,1535932800,2018-09-03
51249893,1119481031,A2TVMVSH660Q82,1.0,1535932800,2018-09-03
51208328,1719195285,A8NUGUG7IGV26,5.0,1535932800,2018-09-03
51249935,1510731628,A2I3JXAG5EQABK,5.0,1535932800,2018-09-03
51207604,031651506X,A1N1HTF61CAAMH,4.0,1535932800,2018-09-03
51275063,1721862153,A3BEIVCUYYUDMN,5.0,1535932800,2018-09-03
51207466,1975327535,ACOV5A8EC4K2L,5.0,1535932800,2018-09-03
51221396,1338230891,A2KEUSY1LT2WG3,1.0,1535932800,2018-09-03
51256062,B01AYSA0AM,A1DHFXABBJHLR1,4.0,1535932800,2018-09-03
51250154,1483842797,A1XUGS5N890YS5,3.0,1535932800,2018-09-03
51256073,1732662703,A1CNL929Y20MGU,5.0,1535932800,2018-09-03
37829200,1503901300,A6CT79CXTGMMT,3.0,1535932800,2018-09-03
37829201,1503901300,A3WKB9RA5Q60F,3.0,1535932800,2018-09-03
37829202,1503901300,A1KGI9THM5DOUI,5.0,1535932800,2018-09-03
37829203,1503901300,A2QOKKWMWRXXHY,5.0,1535932800,2018-09-03
37827880,142729299X,A2J2Z3LWCZNJCO,5.0,1535932800,2018-09-03
37827879,142729299X,A1Q7ED16DZ976K,5.0,1535932800,2018-09-03
51202263,1682617629,A3LP61NUGOJ7JQ,5.0,1535932800,2018-09-03
51202330,164082541X,A2A1AW6MMSYGCX,5.0,1535932800,2018-09-03
51202385,0451419065,A2X2KDQUGG0DPP,5.0,1535932800,2018-09-03
51252736,0639915906,A136GVZWE00TTM,4.0,1535932800,2018-09-03
51193659,1983154245,A21Z5WG3JTINP9,5.0,1535932800,2018-09-03
51224200,0999528416,AHJZKNI5I8Y9T,5.0,1535932800,2018-09-03
51249385,052565092X,A38JPNZG8D0KNF,5.0,1535932800,2018-09-03
51249386,052565092X,A2NE5Q72IMWUR9,5.0,1535932800,2018-09-03
51220519,B017WMLTN0,A29RWY9GOVVDR6,3.0,1535932800,2018-09-03
51223998,1722024313,A1XL0V6RATXFXX,5.0,1535932800,2018-09-03
37939008,1250164486,A291L0JXN62GA3,5.0,1535932800,2018-09-03
37939009,1250164486,A3MZMZXHKSDFKG,5.0,1535932800,2018-09-03
37829206,1503901300,A31I44ESG7UPR,1.0,1535932800,2018-09-03
37829205,1503901300,A1NQKSPJJZZ118,5.0,1535932800,2018-09-03
37829204,1503901300,A12WXROYSFAYJC,2.0,1535932800,2018-09-03
51221505,164085262X,A28AS80JC8GWVG,5.0,1535932800,2018-09-03
51221506,164085262X,A4XOQFKKHXKPH,5.0,1535932800,2018-09-03
51203631,1642373265,A1IFSIIP0ARB6U,5.0,1535932800,2018-09-03
37892212,0998315184,A3MDNEDCZA529K,4.0,1535932800,2018-09-03
51251983,0135244765,A4RQ7C32AL9MW,5.0,1535932800,2018-09-03
51206442,1368003559,AMI08OK74P71P,5.0,1535932800,2018-09-03
51206441,1368003559,A2L8K2KFHK0APD,5.0,1535932800,2018-09-03
51206440,1368003559,A394SH2Q6WIY08,5.0,1535932800,2018-09-03
51206439,1368003559,A3UN16WBM9W34H,5.0,1535932800,2018-09-03
51223018,B0184OXEG0,A2ODECUQEYBO8A,3.0,1535932800,2018-09-03
51205367,1986732754,A2QO7337FX4E0R,5.0,1535932800,2018-09-03
51193384,1640090770,AI2YSLCYU9IUD,5.0,1535932800,2018-09-03
51193410,0316471585,AKAZL4BCL66AR,5.0,1535932800,2018-09-03
51206092,0816745463,A3X2XUTHA9OP9,5.0,1535932800,2018-09-03
51251000,1783340967,A2O5M1OUS7C86G,5.0,1535932800,2018-09-03
51222368,0998315184,AQA051OHW7ISZ,4.0,1535932800,2018-09-03
51205828,0393254739,ANAU1G6EIJQJA,5.0,1535932800,2018-09-03
51205827,0393254739,A1UD9PTAMRZ12,5.0,1535932800,2018-09-03
51205826,0393254739,A1AAMT17WWU4JZ,5.0,1535932800,2018-09-03
51205825,0393254739,A29PU9U9PMRR4S,5.0,1535932800,2018-09-03
51205824,0393254739,A3NDLXRHHK16IE,5.0,1535932800,2018-09-03
37892211,0998315184,A28X2DVEAIZ4AY,4.0,1535932800,2018-09-03
37892213,0998315184,A1CWFYID1NLP9Z,5.0,1535932800,2018-09-03
51203632,1642373265,A3H31LYJK28985,5.0,1535932800,2018-09-03
37892214,0998315184,AK45ICOJIL7U9,5.0,1535932800,2018-09-03
51207149,1424556880,A1AA0GDQGH1XER,5.0,1535932800,2018-09-03
51203635,0578206161,AI6O6VFZ3U32Z,5.0,1535932800,2018-09-03
51203832,1493031163,A3387Z1FC8Y4BD,5.0,1535932800,2018-09-03
51221647,B01804FUGG,AH99D4BM6ZQSC,5.0,1535932800,2018-09-03
51172810,0996895027,A1KQA89KQKT9LY,5.0,1535932800,2018-09-03
51204074,1720860548,A2Q2W1MFRZGIRA,1.0,1535932800,2018-09-03
51204096,1981092544,A10IXZUN19P1LO,5.0,1535932800,2018-09-03
51204131,1973590239,A3JLL6K744Y6G1,5.0,1535932800,2018-09-03
51204132,1973590239,A2F62IIM7EQL58,5.0,1535932800,2018-09-03
51221833,1787473104,A29FEFJDOTU63B,5.0,1535932800,2018-09-03
51221834,1787473104,AH9F74EOGLLFF,5.0,1535932800,2018-09-03
51204267,0735224560,A2JVQEUME4PF5N,5.0,1535932800,2018-09-03
51206913,150118041X,A2G9F5JDWWP5VH,5.0,1535932800,2018-09-03
51250653,1534404104,A38KNZD9QIQ022,5.0,1535932800,2018-09-03
51206821,0399581294,A105RE6UNRR6CI,5.0,1535932800,2018-09-03
51204283,1524720550,AQTWRXUU57REJ,5.0,1535932800,2018-09-03
51221981,1433558777,A1V0T7RHJOMC46,5.0,1535932800,2018-09-03
51193825,1628455683,A2CV8UYBE029O3,5.0,1535932800,2018-09-03
51208371,1721256806,A6NOVVGUF7KVH,5.0,1535932800,2018-09-03
51228794,B018RGZ95O,A2JE8AX3UZ6VSK,5.0,1535932800,2018-09-03
37845715,1492663999,A20MLNGOWODUKC,5.0,1535932800,2018-09-03
37900914,B0197P8UQ4,A1MB2U48VWZOZO,5.0,1535932800,2018-09-03
37900913,B0197P8UQ4,A3IETX84R61AQT,5.0,1535932800,2018-09-03
37900912,B0197P8UQ4,AR53FYHG0N1JS,5.0,1535932800,2018-09-03
37845711,1492663999,A3NLV8K05ZV219,4.0,1535932800,2018-09-03
37845712,1492663999,A2V6GU5WHOD0DN,4.0,1535932800,2018-09-03
37845713,1492663999,AY596Q5N9XU55,5.0,1535932800,2018-09-03
51217390,B017MYOI3Q,AZEX7M6ZFP2KX,1.0,1535932800,2018-09-03
37845714,1492663999,A379AQJNUHK457,4.0,1535932800,2018-09-03
51211257,1732461503,A3FO8GAS6BR2TJ,5.0,1535932800,2018-09-03
51249094,0999816608,AOLHLNUUC442I,3.0,1535932800,2018-09-03
51272576,0999277154,AAE99SRGFPLWB,5.0,1535932800,2018-09-03
51211256,1732461503,AMTJI0GYUDQQM,5.0,1535932800,2018-09-03
51211255,1732461503,ABDAIMFS2K8LX,5.0,1535932800,2018-09-03
51211254,1732461503,A3NOZI26V7X4G4,5.0,1535932800,2018-09-03
37935923,1727003764,AO8AV1JSW509X,5.0,1535932800,2018-09-03
37935924,1727003764,AOKLCQ92EG1PG,5.0,1535932800,2018-09-03
37935925,1727003764,A3K28I8GOEPRVE,5.0,1535932800,2018-09-03
37935926,1727003764,A2CNKL1U2XGFBZ,5.0,1535932800,2018-09-03
37900915,B0197P8UQ4,A2XT1BI2KVROK0,5.0,1535932800,2018-09-03
37900916,B0197P8UQ4,A2DZX4FIR3HPMT,5.0,1535932800,2018-09-03
37900917,B0197P8UQ4,A3RPOOXIJJA41V,4.0,1535932800,2018-09-03
37900918,B0197P8UQ4,ATMTURYLADU9L,2.0,1535932800,2018-09-03
51201915,144630700X,A2S3CQ90I4DQVX,4.0,1535932800,2018-09-03
51257732,1717211909,A1KCKPA5VHA1ZG,5.0,1535932800,2018-09-03
37892406,0425255689,A309Q3IABAJ2VO,4.0,1535932800,2018-09-03
37892405,0425255689,A3BHBDJA6INXPB,2.0,1535932800,2018-09-03
37935920,1727003764,A2N2UTGY916402,5.0,1535932800,2018-09-03
37935921,1727003764,A1CXT176VWFCZ3,5.0,1535932800,2018-09-03
37935922,1727003764,A22LLFRK6600DW,5.0,1535932800,2018-09-03
51195177,1621577112,A3P7QSHQ9IOG6U,5.0,1535932800,2018-09-03
51195055,1717914586,A3S6MCB5GU48B5,5.0,1535932800,2018-09-03
51195054,1717914586,A3VE93JFSOQ2XN,5.0,1535932800,2018-09-03
51229094,1732322503,A2LPF3E8LDUHWU,5.0,1535932800,2018-09-03
37845707,1492663999,A2PQE61IU3Y4V1,4.0,1535932800,2018-09-03
37845708,1492663999,A2MGJ64Z5461GK,4.0,1535932800,2018-09-03
37845709,1492663999,A2DMNMBVMRM3EV,5.0,1535932800,2018-09-03
51256883,164085293X,A2HTWU8H3FPSJO,5.0,1535932800,2018-09-03
51229095,1732322503,A3AYU6NL33AMPP,3.0,1535932800,2018-09-03
37845710,1492663999,A1HVKWH20A6VIK,3.0,1535932800,2018-09-03
51244155,1943957088,A60XUNHN992NA,5.0,1535932800,2018-09-03
51210609,1723350656,A137OKTLWZ5LZ9,5.0,1535932800,2018-09-03
51210595,1726023214,AYASZRGJL7ICH,5.0,1535932800,2018-09-03
51248300,1945026448,AAPYWSHEOMS16,5.0,1535932800,2018-09-03
51209519,0692140883,A2H2G8KR1OGM86,5.0,1535932800,2018-09-03
51209498,0764217674,A1D56XARV1GZLT,5.0,1535932800,2018-09-03
51209419,0373802501,A26SYAVXRVJV2L,5.0,1535932800,2018-09-03
51219345,1937801918,A17XRA78XDVJV4,5.0,1535932800,2018-09-03
37868065,B017WJ5PR4,A2L17PFI7EZFNI,5.0,1535932800,2018-09-03
37868066,B017WJ5PR4,A2YCDSKKHKAMMT,5.0,1535932800,2018-09-03
51256374,0998583588,AJON6VGLUXYAG,5.0,1535932800,2018-09-03
37868067,B017WJ5PR4,A2LKQ949GP895B,5.0,1535932800,2018-09-03
37868068,B017WJ5PR4,AZEGWVT5TXSPL,5.0,1535932800,2018-09-03
37868069,B017WJ5PR4,A226VMGOYQTVTN,5.0,1535932800,2018-09-03
37868070,B017WJ5PR4,A1DW3W82QTTRS9,5.0,1535932800,2018-09-03
51209208,198337072X,A1OSEKJK1CKISO,5.0,1535932800,2018-09-03
51209026,1721285474,A2WGWIRJTNQN5G,5.0,1535932800,2018-09-03
51208686,1974126455,A3E9DXOHK2LPHJ,5.0,1535932800,2018-09-03
51201957,1641388293,AY5UKFYESEAQF,5.0,1535932800,2018-09-03
51272693,172202710X,AGBD8O5YC2I32,5.0,1535932800,2018-09-03
51248957,1719527067,A3V6221OB7CQTL,4.0,1535932800,2018-09-03
51209625,0736972447,A1WM1LTKS6MIAJ,5.0,1535932800,2018-09-03
51307572,B01GUUVTN0,A16QSSAAZX8CXM,5.0,1535932800,2018-09-03
51210584,1944515593,A20VO1MLXOOGAW,4.0,1535932800,2018-09-03
51281393,B01D7FY99M,A1VWPQK9WC6LLW,5.0,1535932800,2018-09-03
37892404,0425255689,A2IAHUDRPU61YC,5.0,1535932800,2018-09-03
37892403,0425255689,A3DVJDECYG5NAJ,5.0,1535932800,2018-09-03
37892402,0425255689,A13WZ5WY6Y2BK5,1.0,1535932800,2018-09-03
51210348,1335526412,A29IKYCLSVSV95,5.0,1535932800,2018-09-03
37783012,1503901033,A6LYVP31RF91N,5.0,1535932800,2018-09-03
51205823,0393254739,AD7GVKAG5NY4D,4.0,1535932800,2018-09-03
37846324,B017V4IPPO,A2L17PFI7EZFNI,5.0,1535932800,2018-09-03
37940780,0062661396,A18NG9I9MT2V8I,4.0,1535932800,2018-09-03
37940779,0062661396,A2N058VXX10EER,5.0,1535932800,2018-09-03
37846325,B017V4IPPO,A2YCDSKKHKAMMT,5.0,1535932800,2018-09-03
37846326,B017V4IPPO,A2LKQ949GP895B,5.0,1535932800,2018-09-03
37846327,B017V4IPPO,AZEGWVT5TXSPL,5.0,1535932800,2018-09-03
37846328,B017V4IPPO,A226VMGOYQTVTN,5.0,1535932800,2018-09-03
37846329,B017V4IPPO,A1DW3W82QTTRS9,5.0,1535932800,2018-09-03
51247850,1773396900,APN3DT3ALVXHZ,4.0,1535932800,2018-09-03
51210200,1986532364,AOU8K9YLEV0WC,5.0,1535932800,2018-09-03
51248176,1587676303,ALZTCGJG8EQ07,5.0,1535932800,2018-09-03
51275065,1537141899,A3BEIVCUYYUDMN,5.0,1535932800,2018-09-03
51235137,B019EYKWOQ,A1E5UC7KUAKYQ0,1.0,1535932800,2018-09-03
51179710,0525522778,A9S25BPPXPV28,5.0,1535932800,2018-09-03
37918263,1503903621,ANK7O5SP6DNLE,3.0,1535932800,2018-09-03
37918266,1503903621,A1IAJWY0DVHUXF,5.0,1535932800,2018-09-03
51238022,B019PJ05TM,A1T6A4PKU3DIIY,4.0,1535932800,2018-09-03
37918265,1503903621,A1BUIK5R3HN5W7,5.0,1535932800,2018-09-03
37918597,1455572160,A1ZW81T8PEIZOL,5.0,1535932800,2018-09-03
37918264,1503903621,A2BN3S3KO06O8T,5.0,1535932800,2018-09-03
37918618,1455572160,AKU940020SG94,3.0,1535932800,2018-09-03
51191352,1633538184,A38JCTKJ4K51B6,5.0,1535932800,2018-09-03
37912933,0525552960,AWMXRYDFOIFMC,5.0,1535932800,2018-09-03
51191353,1633538184,A35HFDJZ2KE91X,5.0,1535932800,2018-09-03
51191601,0399587500,A3PP1KIZHM3HFW,5.0,1535932800,2018-09-03
37918262,1503903621,A1YF43WVTQ6DW3,5.0,1535932800,2018-09-03
37918261,1503903621,A109VE5CV3PVDY,1.0,1535932800,2018-09-03
37918260,1503903621,AFNF868429HS6,1.0,1535932800,2018-09-03
37918259,1503903621,AUQOMZ0CS9WRW,1.0,1535932800,2018-09-03
37912934,0525552960,A34GYU6EVJWVQW,5.0,1535932800,2018-09-03
37912932,0525552960,A1UF3MJEDVAU6H,5.0,1535932800,2018-09-03
37918257,1503903621,A1RINK506HNCYW,5.0,1535932800,2018-09-03
51177249,1101981237,A3DNAPBV38XART,5.0,1535932800,2018-09-03
37917882,1718775342,AT0QO9QBYPXSX,5.0,1535932800,2018-09-03
37918595,1455572160,A10S6GIS99GT59,5.0,1535932800,2018-09-03
37826381,152474350X,A1U9KAND9N1LSN,5.0,1535932800,2018-09-03
37826380,152474350X,A247IY6VFH0W2J,5.0,1535932800,2018-09-03
51232865,1886264090,AKLONF1K66BGD,5.0,1535932800,2018-09-03
51183948,1631467689,A3GF9H1IG9S4LI,3.0,1535932800,2018-09-03
51190566,0310351073,A1X11RJUR192C0,5.0,1535932800,2018-09-03
37918596,1455572160,A3G3WE0B352HJH,5.0,1535932800,2018-09-03
51190567,0310351073,A2ISPO97KGWTH8,5.0,1535932800,2018-09-03
51190690,B0163KAD2U,A17WI2AHXTLAEJ,5.0,1535932800,2018-09-03
51268314,1506380042,A3JAPIAE8Y4JNM,5.0,1535932800,2018-09-03
51190968,1721769927,AVRRDEH9O04JF,5.0,1535932800,2018-09-03
51179648,1501147463,A3NI61TNXNJD8,5.0,1535932800,2018-09-03
51180083,B0152VUYI4,A2HNYJKBBJMAP7,5.0,1535932800,2018-09-03
37918258,1503903621,A34UPOSKM0B0J7,5.0,1535932800,2018-09-03
51191742,0999587021,A37NREVDLUEV1N,4.0,1535932800,2018-09-03
37826382,152474350X,A1JHE44K9HA50T,5.0,1535932800,2018-09-03
37921254,1942545827,A6Q7QD4EF2L68,5.0,1535932800,2018-09-03
51179647,1501147463,A2330JH8RDT5GP,5.0,1535932800,2018-09-03
37911444,1503949249,A1PRY57TK6A1Y6,2.0,1535932800,2018-09-03
51182359,B015AL6H3C,AS6P5R7TAFEAG,5.0,1535932800,2018-09-03
51179646,1501147463,A8PPNU1L8M09L,3.0,1535932800,2018-09-03
37921255,1942545827,A1GJ05DLTEP68S,5.0,1535932800,2018-09-03
37819500,149986146X,A1UDFVO4ZPEHUP,5.0,1535932800,2018-09-03
37911443,1503949249,A1Y1VGMM3SAP2G,4.0,1535932800,2018-09-03
51180252,0399180982,A3DO8ZFE7WWP8C,5.0,1535932800,2018-09-03
37921253,1942545827,ALDLUXSE8NWNE,5.0,1535932800,2018-09-03
51192845,1981060251,ASMF2VNGTDSDI,5.0,1535932800,2018-09-03
51264057,1986132951,APQ8LAY387GFJ,5.0,1535932800,2018-09-03
51183895,1592986900,A2CCW2EGFA7QRI,5.0,1535932800,2018-09-03
51233461,1302912445,A2WVTTAGJ3V4ZQ,5.0,1535932800,2018-09-03
51304193,B01G9IBSZC,A3CWSNMQAJ5WY7,5.0,1535932800,2018-09-03
51180253,0399180982,ARWF9XY2WHBNJ,5.0,1535932800,2018-09-03
51264434,0262037319,A20C9JPY8C27ZI,3.0,1535932800,2018-09-03
37918256,1503903621,A35HCKDY3NWA1C,5.0,1535932800,2018-09-03
37918251,1503903621,A23A2Q1H0OUXUE,3.0,1535932800,2018-09-03
37918255,1503903621,A3O7AJZJNV1ZIJ,4.0,1535932800,2018-09-03
37918254,1503903621,AEDP9JCOATWNP,5.0,1535932800,2018-09-03
37918253,1503903621,A3JHTCZ0H8E7CR,4.0,1535932800,2018-09-03
37918252,1503903621,AXYMADCJVK901,1.0,1535932800,2018-09-03
51192029,B0169FD37G,A2DBCI7TZMJOC2,4.0,1535932800,2018-09-03
51180737,0785127860,A9BLMHONVNFE2,5.0,1535932800,2018-09-03
37918250,1503903621,A14F7U4HG8NFJX,5.0,1535932800,2018-09-03
51263090,1519479050,A3AJDB43HNTH9V,2.0,1535932800,2018-09-03
37918249,1503903621,A2DX2UU4MOSQYJ,4.0,1535932800,2018-09-03
37918248,1503903621,A3SPQCPTZPGWG2,4.0,1535932800,2018-09-03
37918247,1503903621,A4L12CABCYOP8,2.0,1535932800,2018-09-03
37918246,1503903621,A1H40CYLZR8LNL,5.0,1535932800,2018-09-03
37918245,1503903621,A10QN6VPD4P09A,5.0,1535932800,2018-09-03
37905550,1503953165,AGZYWTLH6IQOQ,5.0,1535932800,2018-09-03
51189853,1732122504,A70VMUVGWL5XE,5.0,1535932800,2018-09-03
51265399,1732584818,A6SG817ZO98NX,5.0,1535932800,2018-09-03
51177879,1503901033,A2TZ08STD4H53L,5.0,1535932800,2018-09-03
51265301,0692075593,A3NO2FKW6FX6K0,4.0,1535932800,2018-09-03
51234570,1724453009,A25SDUU2T42OKA,5.0,1535932800,2018-09-03
37825086,1719977828,A2D9Q58GOLXB80,4.0,1535932800,2018-09-03
37825085,1719977828,A1ICZRQJ4NXKXP,5.0,1535932800,2018-09-03
51268972,1542665620,A328S9RN3U5M68,5.0,1535932800,2018-09-03
37917723,1948238039,A1HKCLTPQVMAZ,5.0,1535932800,2018-09-03
51260836,1723486205,A2WUBBB1PW2BX4,5.0,1535932800,2018-09-03
51260829,1979092974,A1K56X17UO6JCS,5.0,1535932800,2018-09-03
51236901,1939054931,A29SN3NVGOV0V8,5.0,1535932800,2018-09-03
51238417,1543666108,A2GPE9461PZS7Q,5.0,1535932800,2018-09-03
51232698,1718690762,A37DZTSISM2P0Z,5.0,1535932800,2018-09-03
37826386,152474350X,A1PUNH4EILJ5OT,5.0,1535932800,2018-09-03
51180898,151074228X,A2X3UPTX6VH9HE,5.0,1535932800,2018-09-03
51262519,0764230298,A2IAFRBHLJEJ78,5.0,1535932800,2018-09-03
51263292,1683972686,A2JA8PXP98WPYN,5.0,1535932800,2018-09-03
51235294,0802418198,A1BJZT5ZPN9KJN,5.0,1535932800,2018-09-03
51179709,0525522778,A1C9137J6WRW34,5.0,1535932800,2018-09-03
51180897,151074228X,A2VQM4IKKLNJIF,5.0,1535932800,2018-09-03
51266993,1947863053,A3STS74R9VUDN7,5.0,1535932800,2018-09-03
37824312,1328508315,A37GH68LC6N34G,5.0,1535932800,2018-09-03
37824313,1328508315,AT7GF6EZ7OSOI,5.0,1535932800,2018-09-03
51179693,0399246533,A3GADXX0MHYQUA,5.0,1535932800,2018-09-03
51179692,0399246533,A3SC5NCHK11IFT,5.0,1535932800,2018-09-03
51270173,1335017526,A13QFHZNJDKK0I,5.0,1535932800,2018-09-03
51185684,1979586152,A14E85VTYM7ITF,5.0,1535932800,2018-09-03
37923926,0451493249,A1U3YTMIX5BAI,1.0,1535932800,2018-09-03
51181870,1545635560,A1KZIZ3Y6HKNCD,5.0,1535932800,2018-09-03
37923925,0451493249,A2FID3HKP8G27S,5.0,1535932800,2018-09-03
51187352,B015RPX8OW,AUAJOV2S95NKF,5.0,1535932800,2018-09-03
37825087,1719977828,A14A2X5EPSZNU2,5.0,1535932800,2018-09-03
51269284,B01BU1IV0I,A2COOPKJFET1G7,5.0,1535932800,2018-09-03
51234154,0692152709,AZUHF27AXS08Q,5.0,1535932800,2018-09-03
51185083,0425290301,A2AIJQOLIF8HJ6,5.0,1535932800,2018-09-03
51232739,B01965QGLG,A1UNGCSC2E09AR,5.0,1535932800,2018-09-03
37823969,0393254739,A1UETYULXYGO6Z,5.0,1535932800,2018-09-03
51265398,1732584818,A2CKG5IB2ALZS4,5.0,1535932800,2018-09-03
37915210,1641521058,A1XMQ0NVUTHI30,3.0,1535932800,2018-09-03
37824927,1719867879,A1L4GBBOWD71X1,5.0,1535932800,2018-09-03
37824926,1719867879,A2D9Q58GOLXB80,5.0,1535932800,2018-09-03
51176208,0399574441,A1SXWC87KFVCXS,5.0,1535932800,2018-09-03
