,item,user,rating,timestamp
2729,1503901904,A1N33MI6T3Z6PW,4.0,1536883200
2730,B0197P8UQ4,A15HUAIPM6KTHO,5.0,1536883200
2731,1727003764,A2ARTSN71XROOE,5.0,1536883200
2732,159233847X,A3GEGJVYQHSQ4,5.0,1536883200
2733,159233847X,A29J2VHJ5XUTUD,4.0,1536883200
2734,1601069995,A8LG0LWYOTWBD,5.0,1536883200
2735,1947492128,AJ4EOYPC0SP2F,2.0,1536883200
2736,0525483705,A3JHURMVM1NDST,5.0,1536883200
2737,1503901904,A1NXV29JGUNKDA,5.0,1536883200
2738,1503901904,A1M7Y7J5JR83IM,3.0,1536883200
2739,1503901904,A1TMFF78QKNSS4,5.0,1536883200
2740,1732782814,A2WPSSYX2BWFTU,5.0,1536883200
2741,1503901904,A2WFPXDCGN90PD,5.0,1536883200
2742,0692076034,AJ0Q737J2S0MU,5.0,1536883200
2743,0692076034,A3FPXC23PRTAXO,4.0,1536883200
2744,0692076034,A3BCRQ75YLKMF0,5.0,1536883200
2745,0692076034,A3NNMKWRWMF8VQ,4.0,1536883200
2746,1503901904,A2QCJK5VYJLMTA,5.0,1536883200
2747,0999059904,A3RDERR3F7TGFK,5.0,1536883200
2748,1503901904,AOU1QYCTMVSB1,3.0,1536883200
2749,1503901904,A16NVIPTTKMBBB,5.0,1536883200
2750,1503901904,AINLJXOXWJGRF,5.0,1536883200
2751,1503901904,AW03BWTMEU6CK,4.0,1536883200
2752,1503901904,A3FORCFV7KPLCK,4.0,1536883200
2753,1503901904,A2XLHZDHDEP9HP,5.0,1536883200
2754,0692412379,A33HYTMIFVI04I,5.0,1536883200
2755,0824956923,A2ASI5VF5IRP4C,5.0,1536883200
2756,B01CBLUS7A,AD87Y7HSMROFI,4.0,1536883200
2757,1455572160,A2I46DCD7EPW4Z,4.0,1536883200
2758,1732624704,A1K8IDNOJ69AE1,3.0,1536883200
2759,0830845437,A1485TSJ9H94TS,5.0,1536883200
2760,0830845437,A1CY6VY55LVA4G,5.0,1536883200
2761,1683317521,A1R0IG0KT7XSN3,3.0,1536883200
2762,1717817874,A2A66GHVTVFYN9,5.0,1536883200
2763,1732624704,A1M1AUKLUR72M5,3.0,1536883200
2764,1732624704,A18FYJE3LYMQMN,5.0,1536883200
2765,1732624704,AA40T7HKLMK9J,5.0,1536883200
2766,1732624704,A3UU2D6DI3U1V,5.0,1536883200
2767,B01CBLURNK,A2013OMG4QTX1Q,4.0,1536883200
2768,1732624704,A1DJCR1E71SR2C,4.0,1536883200
2769,1937592812,A24QQLM38AVKM8,5.0,1536883200
2770,1937592812,AHQRCRL3WPTSU,5.0,1536883200
2771,1732624704,A17ZIRWJNPCO2E,5.0,1536883200
2772,1732624704,A3GRGOCGW5YVJU,4.0,1536883200
2773,1732624704,A3W3XC01BFJJMR,5.0,1536883200
2774,1732624704,ACY20CMVD4A86,5.0,1536883200
2775,1684460042,A3D9QHIBGBHL00,4.0,1536883200
2776,B018RKW7QY,A2FTOCW8AP8Z9F,5.0,1536883200
2777,B018RKW7QY,ACPLVIQ7BREWD,5.0,1536883200
2778,B018RKW7QY,A1DKSYBG1E4IRU,5.0,1536883200
2779,B000NL94DU,A3LB6VV726BXEG,5.0,1536883200
2780,0997207957,A1NN1RLZAHV22M,5.0,1536883200
2781,0997207957,A3RNA6D52YG91D,5.0,1536883200
2782,0997207957,A15SVUWD050CKL,5.0,1536883200
2783,0997207957,A3OSJN9YDG35BM,5.0,1536883200
2784,0997207957,A1UEBLRF0DIV4M,5.0,1536883200
2785,0997207957,A1ZHRYB716X078,5.0,1536883200
2786,0997207957,A1AT0IIOAP0QIX,5.0,1536883200
2787,0997207957,A3FBD1B5ZE63DX,5.0,1536883200
2788,8174890211,A21MK841BL3BDX,5.0,1536883200
2789,0062661396,A3QZPBV93UP4W7,5.0,1536883200
2790,B01C0DKQ9Y,ASXOLE78DTTSM,5.0,1536883200
2791,0692125574,AT1O3E21ENLEK,5.0,1536883200
2792,B01HI9W5HQ,A1DUWCXDBM40AO,4.0,1536883200
2793,1503948951,A3842Y34AFPS5T,4.0,1536883200
2794,1732624704,AFLPNWK0ODU4H,5.0,1536883200
2795,1732624704,A1ET0U8SQ0NQH2,5.0,1536883200
2796,1732624704,A1UPGGPGQADEUJ,5.0,1536883200
2797,1732624704,A1X6E6VBABKKYB,5.0,1536883200
2798,1610399609,A2L24C2196FP1T,5.0,1536883200
2799,1724259512,AC0PFX1BN3JCD,5.0,1536883200
2800,1610399609,A12H73HV9Y543H,5.0,1536883200
2801,158005739X,A19PP35FPXVLF2,5.0,1536883200
2802,1610399609,A2NFU4MD2J6OI8,5.0,1536883200
2803,0735291330,AQHOWDXP3ZXR3,5.0,1536883200
2804,0735291330,A2QEBNQ5FA1R6O,5.0,1536883200
2805,0735291330,A2RPC7G59GMA92,5.0,1536883200
2806,0735291330,A3I5IODS7F48I4,5.0,1536883200
2807,0735291330,A26KQ1THYOXLJF,5.0,1536883200
2808,1610399609,A3K9LNBPJ64F5E,5.0,1536883200
2809,1610399609,A2EAKT81EBKYYV,5.0,1536883200
2810,1501175513,A3MQOHQWLZDH6C,5.0,1536883200
2811,0544454383,A2TU7XO7HRYZ1G,5.0,1536883200
2812,1632361523,A1YIB4BZK3KQ09,5.0,1536883200
2813,1732624704,A3QLYIPCBNS8TM,4.0,1536883200
2814,1786570661,A3EYG0K0UYI3ZN,5.0,1536883200
2815,1732624704,A3T94L0H4JRMUC,5.0,1536883200
2816,1732624704,A382BTU9X61NZ4,5.0,1536883200
2817,1732624704,A12B543ECIWFAM,5.0,1536883200
2818,1732624704,A3LGN53TE8SDS6,5.0,1536883200
2819,1732624704,A1I8CB7WJA0LII,5.0,1536883200
2820,1732624704,A20PX5SQJ4N6YJ,5.0,1536883200
2821,1732624704,A3RRU4VX7GWWVE,5.0,1536883200
2822,1732624704,A2UVT6IOWYJYAW,5.0,1536883200
2823,1732624704,A3BZCANZJDVAVI,5.0,1536883200
2824,1732624704,AOYXH5K5F9ZDN,5.0,1536883200
2825,1732624704,A3AW2MYXMGTBBR,5.0,1536883200
2826,1732624704,A15DWRG8LAL0UB,5.0,1536883200
2827,1732624704,A2424EAYXD2MZ3,5.0,1536883200
2828,1732624704,A2SGZEOBHK4B65,5.0,1536883200
2829,1726032167,AS7OLBQJR0M7B,5.0,1536883200
2830,1732624704,A3JORW6TM0W76C,5.0,1536883200
2831,1732624704,A3L4005M7ABHED,5.0,1536883200
2832,1455572160,A84ZH7UUK61QA,4.0,1536883200
2833,B01FKU6KZS,AUU2UUST81DTF,5.0,1536883200
2834,1455572160,A1MTD7WBQSEO1B,3.0,1536883200
2835,1501175513,AAM0Z7JTR2029,5.0,1536883200
2836,1501175513,AJ3YEAQIAHLYM,5.0,1536883200
2837,1720011206,A726D5VDASGK3,4.0,1536883200
2838,1501175513,A3RNNHT8T1I5ZR,5.0,1536883200
2839,1720011206,A3CR80PIPVTY5H,5.0,1536883200
2840,1720011206,A2UC6QM5CXQG0Z,5.0,1536883200
2841,1720011206,A2H7F6F51X9AT2,5.0,1536883200
2842,1501175513,A17X0HU2RB55XN,4.0,1536883200
2843,1720011206,A20GS3MK7FI17U,5.0,1536883200
2844,1501175513,AUDVG5C2QMN8Z,2.0,1536883200
2845,B01H1GYUBA,A1OK57YFXB711Q,4.0,1536883200
2846,B01FOHMEJ8,A2KIHV2JBD61HJ,5.0,1536883200
2847,1720008884,A726D5VDASGK3,5.0,1536883200
2848,1501175513,ABIYOZ6CCUPNQ,5.0,1536883200
2849,1501175513,AAMJRXB57IJKT,5.0,1536883200
2850,1501175513,A1KV1T3FJ5BSNJ,5.0,1536883200
2851,1501175513,A1HMSPE4TTWE1N,5.0,1536883200
2852,1501175513,A2LN2OQNG4ZKE5,5.0,1536883200
2853,1720010293,A2H7F6F51X9AT2,5.0,1536883200
2854,1720010293,A2H5GVFQ0MZQVK,5.0,1536883200
2855,1720010293,A20GS3MK7FI17U,5.0,1536883200
2856,1503903621,A1NVOUH6A0X5BD,3.0,1536883200
2857,1501175513,A2WG33SBOT901X,4.0,1536883200
2858,1619021110,A35OVE042AKAAP,3.0,1536883200
2859,1501175513,A1CIBNUV1CCBQB,2.0,1536883200
2860,1619021110,A3VRMI28W1U3IQ,4.0,1536883200
2861,1501175513,A2I37ZUQRDGF9O,5.0,1536883200
2862,1503903621,A1QZTYW4TX7UIX,1.0,1536883200
2863,1503903621,A2MWXMB7OZQ9R5,3.0,1536883200
2864,1503903621,A258ZDLAVZ3ENJ,4.0,1536883200
2865,1720010293,A3CR80PIPVTY5H,5.0,1536883200
2866,1503903621,ALZ9AF6NQFBPG,5.0,1536883200
2867,1503903621,AX4CUZVHSICSI,2.0,1536883200
2868,1503903621,A7421N0LOMMWZ,4.0,1536883200
2869,1503903621,A238MDCZ2W2YLG,5.0,1536883200
2870,1501175513,AIFUMGP3SKX4L,5.0,1536883200
2871,B01BLQES8G,A1QJ9UJD6OGBDQ,1.0,1536883200
2872,1720010293,A2I8JBGYL20YN6,5.0,1536883200
2873,1501175513,A27BJ412MWLRO3,5.0,1536883200
2874,1720008884,A2H7F6F51X9AT2,5.0,1536883200
2875,1501175513,ALLEDJL9N2AIW,5.0,1536883200
2876,1501175513,A1A7YFA1Y313QH,5.0,1536883200
2877,1719156239,A20GS3MK7FI17U,5.0,1536883200
2878,1501175513,A39OK7K2W8OOLR,5.0,1536883200
2879,1501175513,A37PWSW10RC9TJ,5.0,1536883200
2880,1501175513,AG3DF9RS7TKI3,5.0,1536883200
2881,1501175513,A2NJIUGUNAW24Q,5.0,1536883200
2882,1501175513,A3VWRTX7WC1R3B,5.0,1536883200
2883,1410497941,A31K8GTN8SX8NW,1.0,1536883200
2884,1732414009,A1GAKZWEY4SMW5,5.0,1536883200
2885,1501175513,A2RRIXDPY23TGB,5.0,1536883200
2886,1501175513,A2GK0N07EPBOR,5.0,1536883200
2887,1501175513,A2WSX5Y6R59OBN,5.0,1536883200
2888,1501175513,A3MYCNIQT3WN31,5.0,1536883200
2889,1501175513,A1ADA94Y3ZIW90,5.0,1536883200
2890,1501175513,A1UYUMFC2CWAXC,5.0,1536883200
2891,1501175513,A1ENW1QAANHFXL,5.0,1536883200
2892,1501175513,A3DACH4HA3NO54,5.0,1536883200
2893,1501175513,A3DN09WEPWPXA8,5.0,1536883200
2894,1719156239,A2H7F6F51X9AT2,5.0,1536883200
2895,B01D3W5SIK,AZ5J23B539BET,5.0,1536883200
2896,1501175513,A2KKVWFOKD9Q9I,3.0,1536883200
2897,1501175513,A3CKLHQMPM74G2,5.0,1536883200
2898,1501175513,A1TDRK8U54LKAP,5.0,1536883200
2899,1501175513,A3AIULK5FJS2UA,5.0,1536883200
2900,1501175513,APEKTXXBRTA7Y,5.0,1536883200
2901,1720008884,A2I8JBGYL20YN6,5.0,1536883200
2902,1720008884,A20GS3MK7FI17U,4.0,1536883200
2903,1501175513,A1WYSFU1DI5MYQ,5.0,1536883200
2904,1501175513,A3M3L9XM2SOOGZ,5.0,1536883200
2905,1501175513,A343LW4UIHSZ64,5.0,1536883200
2906,1719156239,A1TN6BZ2EWCFBC,4.0,1536883200
2907,1501175513,AF2XZ1CT24R5G,5.0,1536883200
2908,1501175513,A1JNRTAK6ONP46,4.0,1536883200
2909,1501175513,A1063C8ZDSAKTE,5.0,1536883200
2910,1719156239,A3JLRHMUTBL4S8,5.0,1536883200
2911,1501175513,A9ETYHQDJLAHZ,5.0,1536883200
2912,1501175513,A2VJ74ZI553B2D,5.0,1536883200
2913,1501175513,A16JMIK7PT3UYK,5.0,1536883200
2914,1785859161,A1L5KURO3YE7CW,5.0,1536883200
2915,1503903621,A19GS88G2GI8EE,4.0,1536883200
2916,B01D4WO20Y,A1TWGF43HOHV5W,5.0,1536883200
2917,1501175513,A20AKRQAL9XRJZ,5.0,1536883200
2918,1501175513,AYTQJB0UZPS1N,5.0,1536883200
2919,1732753016,A36XMX06JFRM4L,5.0,1536883200
2920,1732753016,A297B7B2ZFWAF4,5.0,1536883200
2921,1732753016,A20JXAKKT5K4ZE,5.0,1536883200
2922,1501175513,A1HIW8QEDZ26KA,5.0,1536883200
2923,1501175513,AXN1LPX75GPUO,5.0,1536883200
2924,1455572160,A3AAMS8NRPGP52,5.0,1536883200
2925,1501175513,A3LU1L2U656ZUC,5.0,1536883200
2926,1455572160,A1YNYR6LGMMIX9,4.0,1536883200
2927,1455572160,A1P98Z2MAKHCXQ,4.0,1536883200
2928,1455572160,A1KWEGR6PY6FBH,3.0,1536883200
2929,1501175513,A1U8LF1YYFDHQG,5.0,1536883200
2930,1501175513,APKAZMABK4F54,5.0,1536883200
2931,1501175513,A2A3MTSAPW9QDP,5.0,1536883200
2932,1250307570,AYLPN13W13YNL,5.0,1536883200
2933,1732388504,A1YSSEHSP1Y6DQ,5.0,1536796800
2934,0997207957,A1I4QH1JR5IBX,5.0,1536796800
2935,1250161894,A3CWURZRU819YC,5.0,1536796800
2936,1610399609,A2WOSJ8OUDBS6K,5.0,1536796800
2937,1610399609,A1H9VTZ1PNX43E,5.0,1536796800
2938,0997207957,A1VVZHX8E28FKF,5.0,1536796800
2939,0997207957,A3QOXF48BVY4M2,5.0,1536796800
2940,0997207957,A3M6BGT9K9B9N4,5.0,1536796800
2941,0997207957,AQ3G41DLZLXZD,5.0,1536796800
2942,B01FGM4H4Q,A1P5PGEZH1F0VU,5.0,1536796800
2943,1250161894,A18UUK7ACY5L9X,5.0,1536796800
2944,0997207957,A2OSWY99KIIV2G,5.0,1536796800
2945,0997207957,A2F1AF00ZR59RC,5.0,1536796800
2946,B017WJ5PR4,A1S9LHRLVYPLBG,5.0,1536796800
2947,B017WJ5PR4,A3DQJPJP51PS9Y,5.0,1536796800
2948,1610399609,AFRG4SXYLBWZ9,5.0,1536796800
2949,1610399609,AWBTVNE3955L6,5.0,1536796800
2950,1641700181,A20IVV5QKBSL2D,5.0,1536796800
2951,0738219711,A1V0S4KBLHH847,5.0,1536796800
2952,1641700181,A1IZ1YOTGSOJZO,5.0,1536796800
2953,0997207957,A3BIIYW54E9WTC,5.0,1536796800
2954,B01GW712JW,A38DXMZRCOJAE5,5.0,1536796800
2955,1721172114,A120FDXLE3EFV2,1.0,1536796800
2956,1454929170,ASN7UDZ22TDC7,5.0,1536796800
2957,1338230891,A1CKGZVJ06VCOR,5.0,1536796800
2958,1368021425,A2WOBAMUGBZ070,5.0,1536796800
2959,1720095906,A291LA7FNPY19B,4.0,1536796800
2960,1720095906,A2CKTZ9HDFZ0QQ,4.0,1536796800
2961,1720095906,A11KRC0S55R1WC,5.0,1536796800
2962,1720095906,A6BLWGEV5CI9S,5.0,1536796800
2963,1720095906,AOZCD3WO9E760,4.0,1536796800
2964,1250297346,A2TUIDVBOWQGQT,5.0,1536796800
2965,1720095906,A2J35J9YAARFQP,5.0,1536796800
2966,1722239123,A21DVXO8BB2M0L,5.0,1536796800
2967,1720095906,A3NYUW8Z1SN7OV,5.0,1536796800
2968,0735218595,A19GBVJ8LXYCCQ,4.0,1536796800
2969,1720095906,AEMBHGKWBYJ24,5.0,1536796800
2970,1720095906,A1FILZOYI3OFRV,5.0,1536796800
2971,0062847139,ASRCIMYM8YY4E,5.0,1536796800
2972,1719813221,AWV8I673FI4UM,5.0,1536796800
2973,B01D262VB4,A2Z94D9F2A6BG1,3.0,1536796800
2974,B0181O65QY,A2VRBTJ76SL1BF,5.0,1536796800
2975,1250297346,A1MCW24AKKSSAQ,5.0,1536796800
2976,1629724432,A2B4HKXSY9K04Y,5.0,1536796800
2977,0997207957,A3CH9OR589BKP8,5.0,1536796800
2978,B01H9E1LJ8,A31NEFL8FRS8X2,1.0,1536796800
2979,B017V4IPPO,A1S9LHRLVYPLBG,5.0,1536796800
2980,1720095906,A26OQDQPQ119BG,5.0,1536796800
2981,B01HDXWI1K,AFP4F52MC8YJP,5.0,1536796800
2982,0997207957,A2K74GRHOTDEX3,5.0,1536796800
2983,B01EDEKOLS,A37UMT0YS0BU3M,5.0,1536796800
2984,B018RKW7QY,AT9VKIOZIJBFO,5.0,1536796800
2985,B01HA4LFB6,A2291RNBBZ9I52,5.0,1536796800
2986,0525552960,A3VXZAXHZNU1Z2,4.0,1536796800
2987,1503948951,A19P20X1C5HJSR,5.0,1536796800
2988,B018RKW7QY,A13JY2ZBE3Q8QU,5.0,1536796800
2989,069218287X,A2WNQ0ITRXCJ4A,5.0,1536796800
2990,198335290X,ANITNI9KLJIKX,5.0,1536796800
2991,1719156239,A1NNKQXAI8MY19,5.0,1536796800
2992,1720008884,A2H5GVFQ0MZQVK,5.0,1536796800
2993,1720008884,A29IC40QAYZKW0,5.0,1536796800
2994,198335290X,A4APCIITZKEU0,5.0,1536796800
2995,1720008884,A2UBIBA7FV1DU2,5.0,1536796800
2996,1720011206,A29IC40QAYZKW0,5.0,1536796800
2997,1720011206,A1VWPQK9WC6LLW,5.0,1536796800
2998,1720011206,AWNFMPZZC870B,5.0,1536796800
2999,1720010293,A25TS5P1BM6HRN,5.0,1536796800
3000,198335290X,A2J9IP0QG3LR2X,5.0,1536796800
3001,1683317521,A3RHTYOGSITLWN,4.0,1536796800
3002,1720010293,A2UBIBA7FV1DU2,5.0,1536796800
3003,0525552960,A3HDMH8JZDMJD5,5.0,1536796800
3004,1484236696,ANN2GS9DD0HLG,5.0,1536796800
3005,1912175622,A3HAXIJZEJR93N,4.0,1536796800
3006,1973426358,AJ00B2LIIEB43,5.0,1536796800
3007,1720010293,A3H0UZWWOC26CR,4.0,1536796800
3008,1720010293,A3IHBTHOM560DV,5.0,1536796800
3009,1947848968,A3QN4NI0MV7ZX,5.0,1536796800
3010,0316433888,AOSOTVBM0HSIG,3.0,1536796800
3011,0451493249,A1CYN2MCL8EKEL,5.0,1536796800
3012,B018RKW7QY,A2KIHV2JBD61HJ,5.0,1536796800
3013,0451493249,A14UR860RW5A4Z,4.0,1536796800
3014,B018RKW7QY,A103LD3MU6A1H5,5.0,1536796800
3015,1717817874,A2LFD37TI9IHHX,5.0,1536796800
3016,B018RKW7QY,A3RYP6Y095AWRQ,5.0,1536796800
3017,0997207957,A3EB6VQTOMI1RX,5.0,1536796800
3018,B018RKW7QY,A2BPRIWTPTK08T,5.0,1536796800
3019,1250102383,AWDTJPEBI70KJ,5.0,1536796800
3020,0997207957,A2X2BG88VGS9XB,5.0,1536796800
3021,0997207957,AIN9TOX6Z84CH,5.0,1536796800
3022,0997207957,A2VG9RB1GFIJOK,5.0,1536796800
3023,1726459322,AK8RK6BPKEMWM,5.0,1536796800
3024,1610399609,A1Y9NWIX24ZCA0,5.0,1536796800
3025,0997207957,AQDGH3ACQPUPY,5.0,1536796800
3026,0997207957,AYO8348IETN9U,5.0,1536796800
3027,0997207957,A3AHGDCMOM0K6V,5.0,1536796800
3028,0997207957,ABFU5I7DMAZ00,5.0,1536796800
3029,0997207957,A2ZFJ8ZP2Y778T,5.0,1536796800
3030,B01HB9Q7CW,A2QZ3QUN5OJ6GO,5.0,1536796800
3031,1725914093,A26MDG2CA1Z5Q7,1.0,1536796800
3032,B01HB9Q7CW,A1F3C4WZ0AJGD0,5.0,1536796800
3033,0997207957,ACL6WW4VHGA4Y,5.0,1536796800
3034,140195491X,A2F1KSGVC14C2C,5.0,1536796800
3035,0997207957,A2FNZFL53CBCDG,5.0,1536796800
3036,1610399609,AVKAKEWWP20WE,5.0,1536796800
3037,0997207957,A3AGXR72SYLJG1,5.0,1536796800
3038,0997207957,ADE15SG0SWRGZ,5.0,1536796800
3039,0692146946,AB1CUKKKTCZFU,5.0,1536796800
3040,1620922304,A2Z2GMMEO4YUON,5.0,1536796800
3041,1484236696,A2V2Y15D13Y7OM,5.0,1536796800
3042,0997207957,A3TGWBF7ND0LTH,5.0,1536796800
3043,0997207957,A317R4RRXICG3J,5.0,1536796800
3044,0997207957,A3HR0SFBSVVEGC,5.0,1536796800
3045,0997207957,A2QNRFBV9W0W0Z,5.0,1536796800
3046,154884649X,A20G5LBUK9OCLF,5.0,1536796800
3047,0989125440,A3COSH2VEOQY3L,5.0,1536796800
3048,0997207957,AB073LQ5WAKCF,5.0,1536796800
3049,1632361523,A341ISIK9PQZMI,5.0,1536796800
3050,B01C8D6DFW,AD6GRC4OJNMZQ,5.0,1536796800
3051,1501175513,AYBSN9MLVY9J5,3.0,1536796800
3052,1501175513,AQVPW4V7LVXBM,5.0,1536796800
3053,1501175513,A1WEMEV7U0ZHXY,5.0,1536796800
3054,1501175513,A3F6FHWX99GKT5,5.0,1536796800
3055,1501175513,AJA5YOE8JIHNT,5.0,1536796800
3056,1501175513,AE5Q5TOKWOMBW,2.0,1536796800
3057,1510729569,A19G1OW9B4P8V0,5.0,1536796800
3058,1501175513,AIRWVLC7QGXT,5.0,1536796800
3059,1501175513,A84EA9XYNEZVR,4.0,1536796800
3060,0692095373,AKHKY0SB830S1,5.0,1536796800
3061,1501175513,ADZOD7FHEM80T,5.0,1536796800
3062,1501175513,A115ZJLOW2V2H9,3.0,1536796800
3063,1948604027,A3DK5NSUHEIIP9,5.0,1536796800
3064,1501175513,A1SJI6GOD312R9,4.0,1536796800
3065,1501175513,A3GOLTXELFHQNM,5.0,1536796800
3066,1501175513,AL6T2FSRUP8AM,5.0,1536796800
3067,1501175513,AF6CVQMSEBWV8,5.0,1536796800
3068,1501175513,A128RJRQ4SDHW,5.0,1536796800
3069,1501175513,A1BOWDFJ0WLDFP,5.0,1536796800
3070,1501175513,AV0Y30I58P5C3,5.0,1536796800
3071,1501175513,A20EB414CRUJQ,5.0,1536796800
3072,0692139893,A78V2L1OU2W1B,5.0,1536796800
3073,1501175513,A2MGX8C2Q1J20N,5.0,1536796800
3074,1501175513,A33UECLK52C9OL,5.0,1536796800
3075,0692139893,A1I3XCF7YKKFEC,5.0,1536796800
3076,B01EYSPXP0,AAP6CQMNBYZA5,5.0,1536796800
3077,B01FN30OBS,AZU9I22PS3SOS,4.0,1536796800
3078,B01FBZZNEG,A3D691CIQ66OGZ,5.0,1536796800
3079,0692139893,A2FN4DM7BBRIXQ,5.0,1536796800
3080,1501175513,A7DRDT2FFPG6S,5.0,1536796800
3081,1510731628,A8L7T6HST72CB,5.0,1536796800
3082,1609912179,A280OZM7MIDLN1,5.0,1536796800
3083,177151261X,A1SH3GK7688TH8,4.0,1536796800
3084,1483842797,A1BE6JC197FWZQ,5.0,1536796800
3085,1501175513,A2K6NGVATBM68P,5.0,1536796800
3086,1501175513,A1GIX9HA57HTD5,3.0,1536796800
3087,1501175513,A1KO731E1UR88I,5.0,1536796800
3088,1501175513,A3OA4A7LKQXVRE,4.0,1536796800
3089,1501175513,AVFBHL9S2QTF9,5.0,1536796800
3090,1501175513,AHGJVTSTBXIID,5.0,1536796800
3091,1724987801,A1AV7UKIPBU1Z3,4.0,1536796800
3092,1501175513,A2R56XRCQLLD2X,5.0,1536796800
3093,1501175513,A4GB7DICTMVHL,5.0,1536796800
3094,1501175513,A35QG77LZZ0K3Y,5.0,1536796800
3095,1501175513,A37GESP4CY4MX8,5.0,1536796800
3096,1501175513,AL2PY6KWG2V55,5.0,1536796800
3097,1501175513,A30539712RLGGL,2.0,1536796800
3098,B01FRG241E,A3D0UPR5W77J8B,5.0,1536796800
3099,1501175513,A13HOWVYHDN2HT,5.0,1536796800
3100,1501175513,A3IIG6WN78DIOQ,5.0,1536796800
3101,1501175513,A1L8NSXH2E1T6Q,1.0,1536796800
3102,1501175513,A1S5P986CCAG4T,5.0,1536796800
3103,1501175513,A1P948ODV3DZGT,5.0,1536796800
3104,1501175513,AD7OWR6HTF98,5.0,1536796800
3105,1501175513,A33MX0ARA2FQ3,5.0,1536796800
3106,1501175513,ABGOCL0QVZRUL,5.0,1536796800
3107,1501175513,A1IB5FPFJ3L0EE,5.0,1536796800
3108,1501175513,A15E7YVFYOFM3Y,4.0,1536796800
3109,1501175513,A1FDIK3BGK4KMZ,5.0,1536796800
3110,1501175513,A8P1QPXWUUIMJ,5.0,1536796800
3111,1501175513,A3CTSGZBRKOUP1,3.0,1536796800
3112,1501175513,A2TIGB7LPQGXP0,2.0,1536796800
3113,1501175513,A3KDP22WOGGWXX,5.0,1536796800
3114,1501175513,A1ZOFRSVMUYRBA,5.0,1536796800
3115,1501175513,AI3E2B6JU8ZMK,5.0,1536796800
3116,1501175513,A1WXVSUQFG0KCE,5.0,1536796800
3117,1717817130,A3O8H3GDC9U9FT,5.0,1536796800
3118,1501175513,AV376E8AHOA4K,5.0,1536796800
3119,1501175513,A3FGC4GU29TUGI,5.0,1536796800
3120,1501175513,AHXYTX1RCD83,3.0,1536796800
3121,1501175513,A1LKSZ9CYJ6829,3.0,1536796800
3122,1682616592,A2FUKGW4IA27FS,5.0,1536796800
3123,1501175513,A2FZXK7TAQA696,4.0,1536796800
3124,0553419323,A119A85WVJ9RNC,5.0,1536796800
3125,1501175513,A3LVLC9YENAZME,5.0,1536796800
3126,1501175513,AAQYQAOB44HRF,5.0,1536796800
3127,1501175513,A38NKB8JFX761X,5.0,1536796800
3128,B01AN2X1P0,A2TX1T5SQJ5FHO,5.0,1536796800
3129,1501175513,A3IHRHLBGE8JJN,5.0,1536796800
3130,1138502928,A2I0ZEQUGVWG1N,5.0,1536796800
3131,1632670356,AXUK37YHZD0SN,5.0,1536796800
3132,1720316910,A1MK9OPMKYRMN7,5.0,1536796800
3133,1726075230,A1W28CWPA3ZJ10,5.0,1536796800
3134,1338254294,A3RATWIDBN5U2C,5.0,1536796800
3135,1632361523,A32DL1942RT5YP,5.0,1536796800
3136,0985014296,A1K9ASSCUJ26RF,3.0,1536796800
3137,B01CBLUS7A,A20M8K5Z7IJGZ,5.0,1536796800
3138,1940220858,A3GOILS0PDB3GW,4.0,1536796800
3139,0830845437,A1AB32SHTN9BGZ,5.0,1536796800
3140,0830845437,A3G9G37T23CRI3,5.0,1536796800
3141,B01A1NB19Y,A3W4YOEM9SQPAX,4.0,1536796800
3142,1978199198,A3A4IM621NAQM5,5.0,1536796800
3143,160328348X,A1X8J64D1J84VW,1.0,1536796800
3144,B018H5D9Z2,A13B4HH19D2H4W,4.0,1536796800
3145,B018GX1N4E,ALZ0ZJA8V1VR4,5.0,1536796800
3146,0440000785,A2P3LKAINU8JUE,4.0,1536796800
3147,198315945X,ALU7Y42XILU38,5.0,1536796800
3148,1726075230,A3U5KH21R3A3H0,5.0,1536796800
3149,1726075230,ASZ8NR9HIZGJF,4.0,1536796800
3150,1726075230,A3A0XQ233FFZ87,5.0,1536796800
3151,1632361523,A3NR4TPJ4VCL41,5.0,1536796800
3152,1501175513,A1J8R6K0T2E66U,4.0,1536796800
3153,1632361523,A3JMUIEPHJ4B4R,5.0,1536796800
3154,1942545827,A2GPVL5KPSDUNS,4.0,1536796800
3155,1610399609,AUZ0FIKIPPU2,5.0,1536796800
3156,1610399609,A1KL3FB3A9UQ0H,5.0,1536796800
3157,1610399609,A1659IPRRANONO,5.0,1536796800
3158,1610399609,A17TBX05HS9OOZ,5.0,1536796800
3159,B01DAVSAWK,AXWNCTVILXUJR,5.0,1536796800
3160,1720316910,A2OLPD6EKPO6XB,5.0,1536796800
3161,1942545827,A19V43BHEJNQI1,5.0,1536796800
3162,1942545827,A380S8ZZTUA5XS,5.0,1536796800
3163,0830845437,A11P4H14BUMSRJ,5.0,1536796800
3164,1419732498,A1IU5KHBYJ2QDE,5.0,1536796800
3165,B01A3L1PS6,A17P517GIX238S,3.0,1536796800
3166,1419732498,A1W0C4XDZG0NJH,5.0,1536796800
3167,064900227X,A119M9NGGQ95Q1,1.0,1536796800
3168,0544454383,A5ALE6XGR27SQ,5.0,1536796800
3169,B018JB450C,AR06FYAZ5RM70,5.0,1536796800
3170,1983306320,A1RTVWTWZSIC94,5.0,1536796800
